wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18,lwage,expersq,ctuit
13.986014,1.2561485,15,0,1,0,0,7,16,12,0,2,1,0,1,0,0,1,9.4176817,8.8265486,2.6380579,49,-.59113312
11.378205,4.6114883,14,0,1,0,0,9,12,12,0,0,1,0,1,0,0,1,9.4176817,8.8265486,2.4316998,81,-.59113312
22.421524,3.4211917,18,0,0,1,0,9,16,18,0,1,1,0,1,0,0,1,9.6927567,9.6927567,3.1100214,81,0
8.008008,2.3310325,12,0,1,0,0,12,12,14,0,3,1,0,1,0,0,1,9.6927567,9.6927567,2.080442,144,0
4.4642859,-2.7233033,12,0,1,0,0,8,7,8,1,5,1,0,1,0,0,1,10.444347,10.256019,1.4961092,64,-.18832874
8.136095,2.3180964,12,0,1,0,0,12,12,9,0,3,1,0,1,0,0,1,9.6927567,9.6927567,2.0963104,144,0
7.6392574,.56183904,12,0,1,0,0,8,12,11,0,3,1,0,1,0,0,1,9.3497028,10.444347,2.0333004,64,1.0946445
8.8888893,-.87555969,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,9.3497028,10.444347,2.1848021,64,1.0946445
14.452214,4.6121225,15,0,1,0,0,10,17,20,0,1,1,0,1,0,0,1,9.6927567,9.6927567,2.6708477,100,0
6.7567568,2.3012142,12,0,1,0,0,12,11,11,0,6,1,0,0,0,1,1,9.6927567,9.6927567,1.910543,144,0
5.3921571,-3.7171612,11,0,1,0,0,10,12,14,1,2,1,0,1,0,0,1,8.8265486,9.3497028,1.6849455,100,.52315426
6.0078101,-.49782738,12,0,1,0,0,8,12,15,1,2,1,0,1,0,0,1,9.3497028,10.444347,1.7930603,64,1.0946445
9.6118298,2.1561434,12,0,0,0,1,9,12,12,0,1,1,0,1,0,0,1,8.8265486,9.3497028,2.2629945,81,.52315426
22.115385,4.6749434,17,0,1,0,0,6,13,17,0,1,1,0,1,0,0,1,9.4176817,8.8265486,3.0962734,36,-.59113312
7.4626865,2.5897532,14,0,1,0,0,9,12,12,0,5,1,0,1,0,0,1,9.4176817,8.8265486,2.0099156,81,-.59113312
11.561954,2.5558381,17,0,1,0,0,10,6,13,0,11,0,0,1,0,0,0,9.6927567,9.6927567,2.4477198,100,0
8.6538458,.60815114,12,0,1,0,0,8,13,8,1,4,0,0,1,0,0,1,10.444347,10.256019,2.1580038,64,-.18832874
15.384615,4.7730336,16,0,0,1,0,9,10,12,0,4,1,0,1,0,0,0,9.6927567,9.6927567,2.7333679,81,0
12.522341,1.7162539,12,0,1,0,0,14,12,12,0,3,0,0,1,0,0,1,10.340332,10.340332,2.5275142,196,0
42.78075,1.577286,16,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,10.340332,10.340332,3.7560883,64,0
20.598291,2.3917177,12,0,1,0,0,15,10,12,0,6,0,0,1,0,0,1,10.340332,10.340332,3.0252082,225,0
5.0793653,2.0537369,12,0,1,0,0,14,11,11,0,8,0,0,1,0,0,1,10.340332,10.340332,1.6251863,196,0
7.4088631,-.001762969,12,0,1,0,0,14,12,12,0,6,0,0,1,0,0,1,10.340332,10.340332,2.002677,196,0
12.347596,1.813796,11,0,1,0,0,13,12,12,0,6,0,0,1,0,0,1,10.340332,9.7553711,2.5134614,169,-.58496094
20.288691,2.2092209,12,0,1,0,0,15,12,12,0,4,0,0,1,0,0,1,10.340332,10.340332,3.0100636,225,0
16.200853,-.33503458,15,0,1,0,0,12,12,12,0,4,1,0,1,0,0,1,10.340332,10.340332,2.785064,144,0
13.635056,-.0029549741,12,0,1,0,0,13,12,12,0,4,0,0,1,0,0,1,10.340332,10.340332,2.6126442,169,0
11.7125,4.8205447,12,0,1,0,0,15,12,10,0,3,0,0,1,0,0,1,10.340332,10.340332,2.4606566,225,0
9.8557692,1.4354044,12,0,1,0,0,14,12,12,0,1,0,0,1,0,0,1,10.340332,10.340332,2.2880571,196,0
7.723577,-3.4795194,11,0,0,0,1,14,10,10,0,2,0,0,0,1,0,1,5.9326367,5.9326367,2.0442777,196,0
10.576923,1.3277448,12,0,0,0,1,15,12,12,0,2,0,0,0,1,0,1,5.9326367,5.9326367,2.3586745,225,0
6.25,.4370909,11,0,0,0,1,16,11,6,0,4,0,0,0,1,0,1,5.9326367,5.9326367,1.8325815,256,0
28.735632,.63436079,12,0,0,0,1,14,12,10,0,0,0,0,0,1,0,1,5.9326367,5.9326367,3.3581378,196,0
8.833333,3.4750974,15,0,0,0,1,9,14,14,0,2,0,0,0,1,0,1,5.9326367,5.9326367,2.1785324,81,0
9.6153851,2.4687588,12,0,0,0,1,12,12,11,0,0,0,0,0,1,0,0,2.4440792,2.4440792,2.2633643,144,0
15.811966,.63140047,13,0,0,0,1,12,12,12,1,2,1,0,0,1,0,0,2.4440792,2.4440792,2.760767,144,0
7.5918369,.12607896,12,0,0,0,1,15,10,11,0,1,0,0,0,1,0,1,2.4440792,2.4440792,2.0270736,225,0
6.25,-1.9872273,8,0,0,0,1,19,12,6,0,2,0,0,0,1,0,1,2.4440792,2.4440792,1.8325815,361,0
6.5607734,2.0795202,12,0,0,0,1,12,14,9,0,2,0,0,0,1,0,1,2.4440792,2.4440792,1.8811085,144,0
22.702991,4.739634,16,0,0,0,1,11,12,10,0,1,1,0,0,1,0,0,2.4440792,2.4440792,3.1224966,121,0
6.9739585,4.6403189,15,0,0,0,1,12,12,18,0,2,1,0,0,1,0,0,2.4440792,2.4440792,1.942183,144,0
8.8942308,1.1329337,12,0,0,0,1,13,15,12,0,1,0,0,0,1,0,1,2.4440792,2.4440792,2.1854029,169,0
13.718765,2.5497797,15,0,0,0,1,12,18,16,0,3,1,0,0,1,0,1,7.5202446,7.5202446,2.6187646,144,0
24.51923,3.9454722,16,0,0,0,1,10,16,16,0,5,1,0,0,1,0,0,7.8335838,7.8335838,3.1994576,100,0
18.339622,4.4662933,16,0,0,0,1,7,16,16,0,5,1,0,0,1,0,1,7.8335838,7.5979319,2.9090638,49,-.23565197
1.8776824,.95500857,12,0,0,0,1,15,12,12,0,3,1,0,0,1,0,1,7.8335838,7.8335838,.63003826,225,0
11.057693,-1.7087995,9,0,0,0,1,14,9,9,0,5,1,0,0,1,0,1,7.5979319,7.3554597,2.4031262,196,-.24247217
20,4.5905471,14,0,0,0,1,12,12,12,0,2,1,0,0,1,0,1,7.8335838,7.8335838,2.9957323,144,0
12.715034,2.7825029,12,0,0,0,1,16,10,9,0,1,0,0,0,1,0,1,8.3558273,8.3558273,2.5427849,256,0
5.4257097,-1.0398362,9,0,0,0,1,12,8,8,0,6,1,0,0,1,0,1,7.3554597,6.9223709,1.6911488,144,-.43308878
11.153198,1.8153509,9,0,0,0,1,16,15,13,1,5,1,0,0,1,0,1,7.8335838,7.8335838,2.4117262,256,0
8,-.51826376,9,0,0,0,1,15,10,12,0,2,0,0,0,1,0,1,7.5829139,7.2602425,2.0794415,225,-.32267141
11.678832,2.7948699,14,0,0,0,1,12,10,12,0,3,1,0,0,1,0,1,7.8335838,7.8335838,2.457778,144,0
14.031805,2.3925695,14,0,0,0,1,8,12,12,0,1,1,0,0,1,0,1,7.5979319,7.3554597,2.6413264,64,-.24247217
6.7307692,2.23879,15,0,0,0,1,10,16,13,1,3,1,0,1,0,0,1,7.8335838,7.8335838,1.9066894,100,0
14.855687,-.068351582,10,0,0,0,1,14,9,7,0,4,1,0,0,1,0,0,7.8335838,7.8335838,2.6983829,196,0
8.695652,2.9065459,12,0,0,0,1,15,12,10,0,1,1,0,0,1,0,1,7.8335838,7.8335838,2.1628232,225,0
14.423077,3.751399,12,0,0,0,1,12,12,12,0,3,0,0,0,1,0,1,7.8335838,7.5979319,2.6688294,144,-.23565197
18.390804,-1.9302775,12,0,0,0,1,10,12,12,0,1,1,0,0,1,0,1,7.5979319,7.3554597,2.9118507,100,-.24247217
11.032309,1.3372253,10,0,0,0,1,12,12,12,1,3,1,0,0,1,0,1,7.5979319,7.3554597,2.4008281,144,-.24247217
10.469011,2.0259042,12,0,0,1,0,8,12,10,0,1,1,0,0,0,1,1,.41024065,.41024065,2.3484197,64,0
10.576923,-.36306992,12,0,0,1,0,10,11,12,0,3,1,0,0,0,1,1,0,.41024065,2.3586745,100,.41024065
10.171154,2.0965304,12,0,0,1,0,8,11,12,0,3,1,0,0,0,1,1,.41024065,.41024065,2.3195558,64,0
4.1806021,1.0311197,11,0,0,0,1,13,12,12,1,3,1,0,0,1,0,1,0,5.272789,1.4304553,169,5.272789
2.3923445,2.2944303,10,0,0,0,1,13,12,12,1,3,1,0,0,0,1,1,4.1322803,4.1322803,.87227386,169,0
9.2857141,.44915727,12,0,0,1,0,15,12,12,0,3,1,0,0,0,1,1,0,0,2.228477,225,0
12.719298,1.7400248,12,1,0,0,0,10,12,10,0,1,1,0,0,0,1,1,0,.41024065,2.5431204,100,.41024065
12.72578,-.54042995,12,0,0,1,0,16,12,12,0,2,1,0,0,0,1,1,0,0,2.5436299,256,0
15.865385,-.54190421,12,0,0,1,0,14,16,12,0,5,1,0,0,0,1,1,0,0,2.7641397,196,0
15.767634,4.4276896,12,0,0,0,1,11,12,15,1,2,0,0,0,0,1,1,0,1.6513357,2.7579594,121,1.6513357
12.919897,.19945723,13,0,0,1,0,15,12,12,1,3,1,0,0,0,1,1,0,0,2.5587685,225,0
4.9019232,1.6323552,12,0,1,0,0,14,12,9,0,5,0,0,1,0,0,0,10.340332,10.340332,1.5896276,196,0
21.634615,5.284061,20,1,0,0,0,4,16,18,0,2,1,1,0,0,0,0,10.340332,10.340332,3.0742946,16,0
10.416667,3.507412,12,0,1,0,0,13,12,12,1,2,1,0,1,0,0,1,10.340332,10.340332,2.3434072,169,0
7.8378377,.47233883,12,0,1,0,0,15,12,12,0,2,0,0,1,0,0,0,10.340332,10.340332,2.0589631,225,0
4.6446819,2.0141923,12,0,1,0,0,13,12,6,0,3,0,0,1,0,0,0,10.340332,10.340332,1.5357229,169,0
12.096774,5.0118198,14,0,0,1,0,13,14,12,0,4,1,0,1,0,0,0,10.340332,10.340332,2.4929388,169,0
8.8261251,4.4037085,12,0,1,0,0,12,15,13,0,4,0,0,1,0,0,0,10.340332,10.340332,2.177716,144,0
8.9086857,2.7712946,13,0,1,0,0,13,12,12,0,4,1,0,1,0,0,1,11.280367,11.280367,2.1870267,169,0
10.557432,2.7918098,16,0,1,0,0,8,12,12,0,4,0,0,1,0,0,1,14.163123,14.163123,2.3568301,64,0
5.7324076,-.98404604,8,0,1,0,0,18,12,15,1,4,0,0,0,0,1,1,14.163123,14.163123,1.7461356,324,0
5.9259257,.79631269,12,0,1,0,0,15,12,12,0,1,0,0,1,0,0,0,14.163123,14.163123,1.7793369,225,0
6.2322946,1.4712734,12,0,1,0,0,12,10,12,0,2,0,0,1,0,0,0,14.163123,14.163123,1.8297446,144,0
13.56875,4.75353,13,0,1,0,0,13,14,17,0,3,0,0,1,0,0,1,14.163123,14.163123,2.6077695,169,0
11.450381,2.2420633,13,0,1,0,0,15,12,12,0,4,0,0,1,0,0,1,14.163123,14.163123,2.4380231,225,0
11.359026,1.9233388,12,0,1,0,0,14,12,12,0,2,0,0,1,0,0,0,14.163123,14.163123,2.4300127,196,0
1.927525,3.8101735,15,0,1,0,0,9,12,12,0,2,0,0,1,0,0,0,6.7055478,6.7055478,.65623683,81,0
18.312101,-1.0764102,12,0,1,0,0,15,12,12,0,4,0,0,1,0,0,1,6.7055478,6.7055478,2.907562,225,0
7.2115383,1.9911475,12,0,1,0,0,14,12,12,0,4,0,0,1,0,0,1,6.7055478,6.7055478,1.9756823,196,0
8.7082729,2.2030108,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,6.7055478,6.7055478,2.1642735,169,0
4.8039217,.45694053,12,0,1,0,0,8,8,8,1,4,1,0,1,0,0,1,7.3568974,7.748579,1.5694326,64,.39168167
3.2967033,1.3917695,11,0,1,0,0,13,12,12,0,1,0,0,1,0,0,0,6.7055478,6.7055478,1.1929229,169,0
2.1445591,4.0291467,14,0,1,0,0,13,12,9,0,2,0,0,1,0,0,1,6.7055478,6.7055478,.76293403,169,0
10.053658,1.5598328,12,0,1,0,0,11,8,8,0,3,1,0,1,0,0,1,6.0220652,5.5041966,2.3079367,121,-.51786852
13.020833,3.3970668,12,0,1,0,0,10,12,12,0,5,1,0,1,0,0,1,6.0220652,5.5041966,2.5665507,100,-.51786852
4.4557605,-1.5446075,8,0,0,0,1,12,8,2,0,12,0,0,1,0,0,1,5.6937265,5.9561014,1.4941977,144,.26237488
12.295082,3.6121223,12,0,0,0,1,14,10,12,1,5,0,0,0,1,0,1,5.9326367,5.9326367,2.5091994,196,0
25.48077,2.0211039,13,0,0,0,1,13,12,10,0,3,1,0,0,1,0,0,5.9326367,5.9326367,3.2379241,169,0
8.661417,2.8262098,13,0,0,0,1,13,11,12,0,2,0,0,0,1,0,0,5.9326367,5.9326367,2.1588783,169,0
4.375,3.8818026,12,0,0,1,0,12,12,12,0,3,1,0,0,1,0,0,5.9326367,5.3279338,1.4759065,144,-.60470295
10.596962,4.1120734,16,0,0,0,1,8,12,12,0,1,0,0,0,1,0,1,5.9326367,5.9326367,2.3605673,64,0
23.490385,4.8792815,15,0,0,0,1,10,15,15,0,4,1,0,0,1,0,1,2.0889568,2.0889568,3.1565912,100,0
11.217949,3.3266492,20,0,0,0,1,6,18,19,0,2,1,0,1,0,0,0,2.0889568,2.0889568,2.417515,36,0
6.395349,.71966314,12,0,0,0,1,13,11,5,0,1,0,0,0,1,0,1,6.2668705,6.2668705,1.855571,169,0
22.619047,1.3311877,12,0,0,0,1,15,11,4,0,2,0,0,0,1,0,0,6.2668705,6.2668705,3.1187923,225,0
8,1.7256094,12,0,0,0,1,14,11,12,0,2,0,0,0,1,0,1,6.2668705,6.2668705,2.0794415,196,0
5.5166669,-2.4459586,9,0,0,0,1,18,11,5,0,1,0,0,0,1,0,1,6.2668705,6.2668705,1.7077738,324,0
12.5,3.1246226,14,0,0,0,1,13,4,7,0,5,0,0,0,1,0,0,4.2405829,4.2405829,2.5257287,169,0
9.3406591,-2.0914834,12,0,0,0,1,12,9,9,0,3,0,0,0,1,0,0,4.2405829,5.6280961,2.2343769,144,1.3875132
11.834319,3.3420436,15,0,0,0,1,10,12,12,0,4,0,0,0,1,0,0,4.2405829,4.2405829,2.4710038,100,0
21.634615,-1.6591059,12,0,0,0,1,12,7,12,0,0,0,0,0,1,0,0,4.2405829,4.2405829,3.0742946,144,0
12.019231,2.2911394,11,1,0,0,0,10,14,8,1,0,1,1,0,0,0,1,8.5951443,9.4995365,2.4865079,100,.90439224
12.019231,2.7400589,12,1,0,0,0,13,12,11,0,3,1,1,0,0,0,1,7.3113461,7.3113461,2.4865079,169,0
4.3636365,1.2168901,8,1,0,0,0,19,7,9,0,4,1,1,0,0,0,1,7.3113461,7.3113461,1.4733058,361,0
9.6153851,-.30898407,10,1,0,0,0,11,12,11,0,1,1,1,0,0,0,1,8.5951443,9.4995365,2.2633643,121,.90439224
3.6332181,4.859405,15,1,0,0,0,8,12,8,0,2,1,1,0,0,0,1,8.5547085,8.5951443,1.2901188,64,.040435791
12.019231,3.5095625,13,1,0,0,0,13,12,10,0,2,1,1,0,0,0,1,7.3113461,7.3113461,2.4865079,169,0
18.181818,1.7317415,13,1,0,0,0,15,16,13,0,1,1,1,0,0,0,1,7.3113461,7.3113461,2.9004221,225,0
20.879122,4.8979616,17,1,0,0,0,4,16,20,0,2,1,1,0,0,0,1,8.5951443,9.4995365,3.0387497,16,.90439224
12.727273,.40191483,12,1,0,0,0,15,12,12,0,0,1,1,0,0,0,0,7.3113461,7.3113461,2.5437472,225,0
4.8154092,3.292352,12,1,0,0,0,10,12,13,0,6,1,1,0,0,0,1,8.5951443,9.4995365,1.571821,100,.90439224
11.538462,3.3916104,15,1,0,0,0,6,12,13,0,2,1,1,0,0,0,1,8.5951443,9.4995365,2.4456859,36,.90439224
15.714286,6.2637424,16,1,0,0,0,5,14,15,0,1,1,1,0,0,0,1,8.5951443,9.4995365,2.7545702,25,.90439224
16.381508,1.7202678,15,1,0,0,0,12,15,16,0,5,1,1,0,0,0,1,7.3113461,7.3113461,2.7961531,144,0
14.693535,3.9409668,15,1,0,0,0,8,15,16,0,5,1,1,0,0,0,1,7.3113461,8.5547085,2.6874075,64,1.2433624
26.642984,5.2374225,18,1,0,0,0,7,16,17,0,1,1,1,0,0,0,1,7.3949065,7.3949065,3.2825258,49,0
11.956522,1.1753964,15,1,0,0,0,5,16,18,0,3,1,1,0,0,0,1,6.1254711,10.720963,2.481277,25,4.5954924
19.58042,3.8484118,17,0,1,0,0,6,16,17,0,3,1,1,0,0,0,1,7.3949065,6.6411552,2.97453,36,-.75375128
12.019231,3.8528249,15,1,0,0,0,7,16,16,0,2,1,1,0,0,0,1,6.6411552,5.8513093,2.4865079,49,-.78984594
12.015504,4.4298105,18,1,0,0,0,5,16,16,0,2,1,1,0,0,0,1,7.3949065,6.6411552,2.4861977,25,-.75375128
27.657053,3.9471428,15,1,0,0,0,8,17,17,0,2,1,1,0,0,0,1,7.3949065,6.6411552,3.3198807,64,-.75375128
19.512196,4.8012047,16,1,0,0,0,6,16,17,0,2,1,1,0,0,0,1,6.6411552,5.8513093,2.9710398,36,-.78984594
12.296882,4.5890031,19,1,0,0,0,8,16,14,0,2,1,0,1,0,0,1,15.082261,15.082261,2.5093458,64,0
7.8142076,2.7357333,17,1,0,0,0,8,10,8,0,1,1,1,0,0,0,1,15.082261,15.082261,2.0559435,64,0
12.5,1.0000062,12,0,0,0,1,11,12,12,1,6,0,1,0,0,0,1,15.082261,15.008257,2.5257287,121,-.074004173
15.8244,.016973184,12,1,0,0,0,8,12,14,0,6,1,1,0,0,0,1,13.934644,15.172539,2.761553,64,1.237895
13.243925,1.3274342,12,1,0,0,0,12,12,12,1,4,1,1,0,0,0,1,15.082261,15.082261,2.583539,144,0
11.883802,2.5039599,10,1,0,0,0,12,12,12,0,5,1,1,0,0,0,1,15.008257,14.462974,2.4751763,144,-.54528332
12.5,.99909067,12,1,0,0,0,9,12,12,0,5,1,1,0,0,0,1,13.934644,15.172539,2.5257287,81,1.237895
13.675214,3.6214528,11,1,0,0,0,13,17,12,1,3,1,1,0,0,0,1,15.082261,15.008257,2.6155851,169,-.074004173
17.958412,2.9300661,14,1,0,0,0,9,16,12,0,2,1,1,0,0,0,1,15.008257,14.462974,2.8880587,81,-.54528332
19.386106,3.2524714,15,1,0,0,0,12,18,20,0,2,1,1,0,0,0,1,15.082261,15.082261,2.9645567,144,0
12.399256,2.0625095,12,1,0,0,0,11,12,14,0,3,1,1,0,0,0,1,15.008257,14.462974,2.5176365,121,-.54528332
19.047619,3.2865658,15,1,0,0,0,6,15,19,0,5,1,1,0,0,0,1,14.462974,13.934644,2.9469421,36,-.52832985
9.347826,.76891232,10,1,0,0,0,12,7,12,1,1,1,1,0,0,0,1,15.008257,14.462974,2.2351439,144,-.54528332
17.066854,-3.2723527,13,1,0,0,0,7,12,7,0,4,1,1,0,0,0,1,15.172539,15.137891,2.8371382,49,-.034647942
16.172506,1.9797972,15,0,0,1,0,7,14,16,0,3,1,1,0,0,0,1,15.008257,14.462974,2.7833126,49,-.54528332
11.058452,2.8086834,14,1,0,0,0,6,14,16,0,3,1,1,0,0,0,1,13.934644,15.172539,2.4031949,36,1.237895
20.474482,2.8439913,15,1,0,0,0,8,12,16,0,5,1,1,0,0,0,1,15.008257,14.462974,3.0191793,64,-.54528332
6.2222223,1.7717772,14,1,0,0,0,8,16,16,0,1,0,1,0,0,0,1,14.462974,6.9223709,1.8281271,64,-7.5406027
6.8728523,-.34112659,10,1,0,0,0,11,12,12,0,4,1,1,0,0,0,1,14.462974,13.934644,1.9275792,121,-.52832985
5.2407932,4.0865021,14,1,0,0,0,8,12,12,0,2,1,1,0,0,0,1,15.008257,14.462974,1.6564729,64,-.54528332
13.837638,1.698632,11,1,0,0,0,10,12,14,0,3,1,1,0,0,0,1,13.934644,15.172539,2.6273923,100,1.237895
15.695067,.86959583,11,1,0,0,0,12,12,12,0,6,1,1,0,0,0,1,15.008257,14.462974,2.7533464,144,-.54528332
11.598746,3.8830936,20,0,1,0,0,7,16,12,0,1,1,1,0,0,0,1,7.3113461,7.3113461,2.450897,49,0
6.919414,.71132207,13,1,0,0,0,9,12,12,0,3,1,1,0,0,0,1,14.462974,13.934644,1.9343311,81,-.52832985
35.326088,5.5030909,15,1,0,0,0,9,13,18,0,3,1,1,0,0,0,1,15.082261,15.008257,3.5646217,81,-.074004173
19.886364,5.0395708,14,1,0,0,0,6,13,18,1,3,1,1,0,0,0,1,13.934644,15.172539,2.9900343,36,1.237895
20.332718,3.4262676,16,1,0,0,0,8,12,12,0,1,1,1,0,0,0,1,15.082261,15.082261,3.0122313,64,0
9.077879,2.9329524,12,1,0,0,0,13,15,10,1,4,1,1,0,0,0,1,15.082261,15.082261,2.2058406,169,0
11.216566,3.500802,13,1,0,0,0,13,12,12,0,3,1,1,0,0,0,1,15.082261,15.082261,2.4173918,169,0
15.811966,2.5320354,12,1,0,0,0,14,11,11,0,4,1,1,0,0,0,1,15.082261,15.082261,2.760767,196,0
19.23077,3.2833335,15,1,0,0,0,8,12,12,0,2,1,1,0,0,0,1,15.082261,15.008257,2.9565115,64,-.074004173
8.3418274,2.5226195,15,1,0,0,0,5,14,14,0,4,1,1,0,0,0,1,13.934644,15.172539,2.1212823,25,1.237895
10.914454,1.7955523,17,1,0,0,0,6,12,12,0,5,1,1,0,0,0,1,15.008257,14.462974,2.3900881,36,-.54528332
8.9792061,.93268102,15,0,1,0,0,12,12,12,0,3,1,1,0,0,0,1,15.082261,15.082261,2.1949115,144,0
26.217228,.76520979,13,1,0,0,0,10,16,14,0,4,1,1,0,0,0,1,15.082261,15.008257,3.2664168,100,-.074004173
17.788462,.51990932,12,1,0,0,0,14,12,15,0,6,1,1,0,0,0,1,12.387511,12.387511,2.8785501,196,0
12.980769,2.2902613,12,1,0,0,0,12,11,11,0,4,1,1,0,0,0,1,12.387511,12.387511,2.5634689,144,0
3.690037,-3.3992128,8,0,0,0,1,17,11,8,0,5,0,1,0,0,0,1,11.155029,11.155029,1.3056365,289,0
15.865385,2.4545496,12,1,0,0,0,14,12,12,0,1,1,1,0,0,0,1,12.387511,12.387511,2.7641397,196,0
8.9979553,-1.9529459,12,1,0,0,0,9,12,8,1,2,1,1,0,0,0,1,11.967087,12.391353,2.1969974,81,.42426586
12.711864,4.4126496,12,1,0,0,0,10,8,8,0,2,1,1,0,0,0,1,12.363052,11.967087,2.5425358,100,-.39596558
10.23587,-1.6305896,12,1,0,0,0,15,12,12,0,5,1,1,0,0,0,0,12.387511,12.387511,2.3258982,225,0
19.847328,-1.8597864,13,0,0,1,0,12,12,12,0,5,1,1,0,0,0,0,12.387511,12.387511,2.9880693,144,0
25.48077,4.0483775,15,1,0,0,0,12,16,16,0,1,1,1,0,0,0,0,6.2668705,6.2668705,3.2379241,144,0
11.057693,1.498101,14,0,0,0,1,12,12,12,0,3,1,1,0,0,0,0,12.387511,12.387511,2.4031262,144,0
25.342875,3.5949473,15,1,0,0,0,9,11,12,0,1,0,1,0,0,0,0,12.387511,12.387511,3.2324977,81,0
7.524272,4.4086003,14,1,0,0,0,11,12,10,0,2,1,1,0,0,0,0,12.387511,12.387511,2.0181341,121,0
16.826923,-1.0548164,12,1,0,0,0,15,12,12,0,2,1,1,0,0,0,1,12.387511,12.387511,2.8229802,225,0
22.596153,1.2803861,12,1,0,0,0,16,9,11,0,3,0,1,0,0,0,1,12.387511,12.387511,3.1177797,256,0
5.5710306,-1.9704405,12,1,0,0,0,10,12,12,0,5,1,1,0,0,0,1,12.363052,11.967087,1.7175801,100,-.39596558
10.993657,2.1865358,12,1,0,0,0,11,12,12,0,2,1,1,0,0,0,1,12.387511,12.363052,2.3973184,121,-.024458885
22.988506,3.6256537,20,1,0,0,0,5,14,18,0,1,1,1,0,0,0,1,12.387511,12.387511,3.1349943,25,0
21.39423,2.7437689,17,1,0,0,0,9,12,12,0,2,1,1,0,0,0,1,11.155029,11.155029,3.0631213,81,0
18.173077,-.10524677,12,1,0,0,0,14,12,12,1,4,1,1,0,0,0,1,2.0889568,2.0889568,2.8999412,196,0
18.596788,1.3971438,13,1,0,0,0,13,12,12,0,3,1,1,0,0,0,1,11.155029,11.155029,2.9229889,169,0
14.758269,4.5520048,15,1,0,0,0,8,12,14,0,2,0,1,0,0,0,1,10.205619,9.8678875,2.6918035,64,-.33773136
3.5441658,.99887478,12,1,0,0,0,9,12,12,0,0,1,1,0,0,0,1,9.8678875,9.7692356,1.2653028,81,-.098651886
9.375,1.7908702,14,0,0,1,0,10,14,20,1,2,1,1,0,0,0,1,11.155029,11.155029,2.2380466,100,0
4.7821465,.60417265,14,0,0,1,0,7,14,20,1,2,1,1,0,0,0,1,9.7692356,9.3434591,1.5648896,49,-.42577648
11.510792,4.4705076,15,1,0,0,0,8,14,16,0,3,1,1,0,0,0,1,10.205619,9.8678875,2.443285,64,-.33773136
54.609936,4.0903935,15,1,0,0,0,10,17,16,0,1,1,1,0,0,0,1,15.082261,15.082261,4.000216,100,0
73.377693,4.2823515,17,1,0,0,0,5,16,20,0,2,1,1,0,0,0,1,9.8678875,9.7692356,4.29562,25,-.098651886
18.315018,4.9915376,20,0,1,0,0,6,16,20,0,2,1,1,0,0,0,1,7.3113461,7.3113461,2.9077213,36,0
30.355595,2.8187022,20,1,0,0,0,4,16,20,0,2,1,1,0,0,0,1,7.3949065,6.6411552,3.4129808,16,-.75375128
19.23077,2.7003005,17,0,0,1,0,10,12,19,0,3,1,1,0,0,0,0,7.5202446,7.5202446,2.9565115,100,0
81.914902,3.2059855,18,1,0,0,0,9,16,16,0,1,1,1,0,0,0,1,11.155029,11.155029,4.4056811,81,0
14,2.3717737,15,1,0,0,0,9,16,16,0,2,1,1,0,0,0,1,4.2405829,4.2405829,2.6390574,81,0
55.409107,5.2337995,19,0,0,0,1,6,15,7,0,2,1,1,0,0,0,1,2.0889568,2.0889568,4.0147438,36,0
18.150389,3.1610944,12,1,0,0,0,12,12,12,0,4,1,1,0,0,0,1,11.155029,10.205619,2.8986919,144,-.94941044
8.527132,-.017231062,11,1,0,0,0,12,12,11,1,0,0,1,0,0,0,1,11.155029,10.205619,2.1432531,144,-.94941044
7.1746659,2.6091602,12,1,0,0,0,12,12,12,0,2,0,1,0,0,0,1,11.155029,11.155029,1.9705563,144,0
12.688822,3.5947042,12,1,0,0,0,13,12,12,1,4,0,1,0,0,0,1,11.155029,11.155029,2.5407214,169,0
8.6057692,-.26801288,8,1,0,0,0,18,10,8,0,4,1,1,0,0,0,1,11.155029,11.155029,2.1524329,324,0
7.0796461,1.3784325,12,1,0,0,0,10,10,8,0,4,1,1,0,0,0,1,10.205619,9.8678875,1.9572239,100,-.33773136
10.733453,.97678393,12,1,0,0,0,15,12,11,0,3,1,1,0,0,0,1,12.387511,12.387511,2.3733654,225,0
17.857143,2.3257179,12,1,0,0,0,11,12,10,0,2,1,1,0,0,0,1,12.363052,11.967087,2.8824036,121,-.39596558
7.5966849,3.003588,12,1,0,0,0,9,12,12,1,6,1,1,0,0,0,1,11.967087,12.391353,2.0277119,81,.42426586
8.9686098,2.2888758,12,1,0,0,0,9,12,12,1,6,1,1,0,0,0,1,12.391353,12.420308,2.1937306,81,.02895546
9.8201923,2.135983,12,1,0,0,0,15,12,16,0,5,1,1,0,0,0,1,12.387511,12.387511,2.2844408,225,0
14.776358,3.016752,14,1,0,0,0,9,12,16,0,5,1,1,0,0,0,1,12.387511,12.363052,2.6930285,81,-.024458885
13.913043,3.5475178,12,1,0,0,0,10,12,16,0,5,1,1,0,0,0,1,12.363052,11.967087,2.6328268,100,-.39596558
